"location","legacy_sales_order","sales_order_date","jde_sales_order","back_order_date","reference_order_date","customer_po","customer_ship_to_8","customer_ship_to_9","make_buy_transfer","label_owner","priority_sku","product_label_sku","description","customer_profile_owner","shortage_reason","shortage_date","next_available_date","followup_comments","type_of_sale","type_of_sale_2","total_sku_beginning_inventory","oo_cases","b_t_open_order_cases","order_shortage_case_no","total_sku_shortage_qty","inventory_soft_hold_release","inventory_usable","production_schedule","production_soft_hold_release","purchase_order_and_transfer_in","sales_order_and_transfer_out","item_to_compare_ofr","item_to_compare_csv","shipped qty(OFR)","shipped qty(CSV)","match"
208,"40897",2024-07-24,NA,-6046343-07-11,"0","27130990","40097-111","SYSCO HOUSTON","B","C",NA,"72813SYS","BS CHKN NMSG/HVP NTF 2/8#","RKARR","s",2024-08-08,2024-08-13,NA,"0","REGULAR","1",2,NA,-1,-1,0,0,0,0,0,2,"208_72813SYS","208_72813SYS",1,0,"not_matching"
25,"46195",2024-07-26,NA,-6046343-07-11,"0","2657676G","03097-004","USF ROANOKE","M","C",NA,"18615USH","SLD DSG NTF JAR 4/1 GAL","KROGERS","1",2024-08-05,2024-08-09,NA,"0","REGULAR","0",96,NA,-96,-96,0,0,0,0,0,96,"25_18615USH","25_18615USH",0,0,"matching"
25,"46162",2024-07-25,NA,-6046343-07-11,"0","4511627186","10629-452","GFS CLAY CULVERS","M","C","YES","20621CVR","DSG HNYMUST NTF CUP 120/1.9 OZ","JEWASHINGT","1",2024-08-05,2024-08-14,NA,"0","REGULAR","0",98,NA,-98,-98,0,0,0,0,0,98,"25_20621CVR","25_20621CVR",0,0,"matching"
25,"46195",2024-07-26,NA,-6046343-07-11,"0","2657676G","03097-004","USF ROANOKE","M","C",NA,"23445USM","DSG CSR ROMANO JAR 4/1 GAL","KROGERS","R",2024-08-05,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-12,0,0,0,0,0,12,"25_23445USM","25_23445USM",0,0,"matching"
25,"46165",2024-07-25,NA,-6046343-07-11,"0","2450624753","20143-013","REINHART PITTSBURGH","X","VF","YES","15363HVR","MAYO NTF PCH SS 200/12 GR","DSALCEDO","6",2024-08-05,2024-08-13,"Special Order","0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"25_15363HVR","25_15363HVR",0,0,"matching"
203,"30455",2024-07-22,NA,-6046343-07-11,"0","11000349","32153-581","MCLANE KFC FOREST PARK","X","C","YES","23089KFC","SCE DIP CUP 300-7/8 OZ","TRJOHNSON","Q",2024-08-05,NA,NA,"0","REGULAR","0",189,NA,-189,-189,0,0,0,0,0,189,"203_23089KFC","203_23089KFC",0,0,"matching"
25,"46242",2024-07-26,NA,-6046343-07-11,"0","4511631596","10629-299","GFS DOUGLASVILLE","X","C",NA,"23489GFS","SCE GHOST CHILI JUG 2/1 GAL","DCOVINGTON","1",2024-08-05,2024-08-10,NA,"0","REGULAR","0",22,NA,-22,-22,0,0,0,0,0,22,"25_23489GFS","25_23489GFS",0,0,"matching"
33,"40692",2024-07-18,NA,-6046343-07-11,"0","1337223D","27645-020","USF MILWAUKEE","M","C",NA,"22491USM","SCE GOCHUJANG SWT CHILI 2/1GAL","SBLOCKER","1",2024-08-05,2024-08-16,NA,"0","REGULAR","0",44,NA,-44,-44,0,0,0,0,0,44,"33_22491USM","33_22491USM",0,0,"matching"
33,"40733",2024-07-19,NA,-6046343-07-11,"0","627301","10527-006","STANZ FOOD SERVICE INC","M","VF",NA,"85654HVR","DSG HNYMUST JAR SS 4/1 GAL","JBOWER","1 if need",2024-08-05,NA,NA,"0","REGULAR","20",24,NA,-4,-28,0,0,0,0,0,48,"33_85654HVR","33_85654HVR",20,20,"matching"
33,"40857",2024-07-25,NA,-6046343-07-11,"0","29463950","40051-022","SYSCO CHICAGO","M","VF",NA,"85654HVR","DSG HNYMUST JAR SS 4/1 GAL","JBOWER","1 if need",2024-08-05,NA,NA,"0","REGULAR","20",24,NA,-24,-28,0,0,0,0,0,48,"33_85654HVR","33_85654HVR",0,0,"matching"
55,"67894",2024-07-25,NA,-6046343-07-11,"0","068728-001","11861-016","DOT FOODS CHILL","X","VF",NA,"16640HVR","DSG RCH JALPNO NTF JAR 4/1 GAL","RDIAZ","S",2024-08-05,2024-08-16,"196cs on lot","0","REGULAR","35",271,NA,-236,-236,0,0,0,0,0,271,"55_16640HVR","55_16640HVR",35,35,"matching"
55,"67878",2024-07-25,NA,-6046343-07-11,"0","81375291","35182-002","PFG ROMA SPRINGFIELD MO","X","C",NA,"16792ROM","DSG CSR NTF JAR 2/1 GAL","JHARDEN","S",2024-08-05,2024-08-12,NA,"0","REGULAR","34",40,NA,-6,-6,0,0,0,0,0,40,"55_16792ROM","55_16792ROM",34,34,"matching"
75,"4909",2024-07-26,NA,-6046343-07-11,"0","181835","00938-002","NEWPORT FARMS","X","VF",NA,"17716CGS","DSG CSR NTF JAR 4/1 GAL","RPLUNKETT","S",2024-08-05,2024-08-14,NA,"0","REGULAR","0",8,NA,-8,-8,0,0,0,0,0,8,"75_17716CGS","75_17716CGS",0,0,"matching"
25,"46323",2024-07-29,NA,-6046343-07-11,"0","4511637549","20308-106","GFS SHEPH KY CULVERS","M","C","YES","20621CVR","DSG HNYMUST NTF CUP 120/1.9 OZ","DSALCEDO","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",175,NA,-175,-175,0,0,0,0,0,175,"25_20621CVR","25_20621CVR",0,0,"matching"
25,"46207",2024-07-26,NA,-6046343-07-11,"0","14527000","40099-009","SYSCO INDIANA","M","C","YES","23117NWN","DSG ITAL GLD PCH 60/1.5 OZ","JBOWER","Q",2024-08-12,2024-08-13,NA,"0","REGULAR","0",20,NA,-20,-548,0,0,0,0,0,548,"25_23117NWN","25_23117NWN",0,0,"matching"
25,"46272",2024-07-26,NA,-6046343-07-11,"0","23208530","40010-048","SYSCO BARABOO","M","C","YES","23117NWN","DSG ITAL GLD PCH 60/1.5 OZ","SBLOCKER","Q",2024-08-12,2024-08-13,NA,"0","REGULAR","0",24,NA,-24,-548,0,0,0,0,0,548,"25_23117NWN","25_23117NWN",0,0,"matching"
25,"45896",2024-07-23,NA,-6046343-07-11,"0","2100054V","20822-011","USF BRIDGEPORT","M","C",NA,"23435USM","DSG HNY MUST PCRN JAR 4/1 GAL","DSALCEDO","R",2024-08-12,NA,NA,"0","REGULAR","21",24,NA,-3,-27,0,0,0,0,0,48,"25_23435USM","25_23435USM",21,0,"not_matching"
25,"46222",2024-07-26,NA,-6046343-07-11,"0","2683153F","07140-023","USF PLYMOUTH","M","C",NA,"23435USM","DSG HNY MUST PCRN JAR 4/1 GAL","OLOPEZ","R",2024-08-12,NA,NA,"0","REGULAR","21",24,NA,-24,-27,0,0,0,0,0,48,"25_23435USM","25_23435USM",0,0,"matching"
25,"45896",2024-07-23,NA,-6046343-07-11,"0","2100054V","20822-011","USF BRIDGEPORT","M","C",NA,"23442USH","DSG BLUCHS SS JAR 4/1 GAL","DSALCEDO","R",2024-08-12,2024-08-19,NA,"0","REGULAR","130",96,NA,-2,-50,0,0,0,0,0,180,"25_23442USH","25_23442USH",94,84,"not_matching"
25,"46020",2024-07-24,NA,-6046343-07-11,"0","2279935Y","11071-020","USF MONTGOMERY","M","C",NA,"23442USH","DSG BLUCHS SS JAR 4/1 GAL","TBAKER","R",2024-08-12,2024-08-19,NA,"0","REGULAR","130",24,NA,-24,-50,0,0,0,0,0,180,"25_23442USH","25_23442USH",0,0,"matching"
25,"46138",2024-07-25,NA,-6046343-07-11,"0","2488802O","29122-006","USF BOSTON","M","C",NA,"23442USH","DSG BLUCHS SS JAR 4/1 GAL","TBAKER","R",2024-08-12,2024-08-19,NA,"0","REGULAR","130",24,NA,-24,-50,0,0,0,0,0,180,"25_23442USH","25_23442USH",0,0,"matching"
25,"45654",2024-07-19,NA,-6046343-07-11,"0","1575658L","12774-025","USF DETROIT","M","C",NA,"23445USM","DSG CSR ROMANO JAR 4/1 GAL","DSALCEDO","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"25_23445USM","25_23445USM",0,0,"matching"
25,"45754",2024-07-22,NA,-6046343-07-11,"0","1875692J","01125-004","USF ALLENTOWN","M","C",NA,"23450USH","DSG CSR JAR 4/1 GAL","DSALCEDO","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-108,0,0,0,0,0,108,"25_23450USH","25_23450USH",0,0,"matching"
25,"46213",2024-07-26,NA,-6046343-07-11,"0","2672575O","30513-005","USF MANASSAS","M","C",NA,"23450USH","DSG CSR JAR 4/1 GAL","KROGERS","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",24,NA,-24,-108,0,0,0,0,0,108,"25_23450USH","25_23450USH",0,0,"matching"
25,"46217",2024-07-26,NA,-6046343-07-11,"0","2677323Y","11876-045","USF CHICAGO","M","C",NA,"23450USH","DSG CSR JAR 4/1 GAL","JBOWER","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",60,NA,-60,-108,0,0,0,0,0,108,"25_23450USH","25_23450USH",0,0,"matching"
25,"46222",2024-07-26,NA,-6046343-07-11,"0","2683153F","07140-023","USF PLYMOUTH","M","C",NA,"23450USH","DSG CSR JAR 4/1 GAL","OLOPEZ","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-108,0,0,0,0,0,108,"25_23450USH","25_23450USH",0,0,"matching"
25,"46215",2024-07-26,NA,-6046343-07-11,"0","2676088N","11879-023","USF BOCA RATON","M","C",NA,"23451USM","DSG ITAL CRM JAR 4/1 GAL","DCOVINGTON","R",2024-08-12,NA,NA,"0","REGULAR","56",12,NA,-6,-11,0,0,0,0,0,67,"25_23451USM","25_23451USM",6,6,"matching"
25,"46222",2024-07-26,NA,-6046343-07-11,"0","2683153F","07140-023","USF PLYMOUTH","M","C",NA,"23451USM","DSG ITAL CRM JAR 4/1 GAL","OLOPEZ","R",2024-08-12,NA,NA,"0","REGULAR","56",5,NA,-5,-11,0,0,0,0,0,67,"25_23451USM","25_23451USM",0,0,"matching"
25,"46222",2024-07-26,NA,-6046343-07-11,"0","2683153F","07140-023","USF PLYMOUTH","M","C",NA,"23458USM","DSG 1000 ISL TNGY JAR 4/1 GAL","OLOPEZ","R",2024-08-12,NA,NA,"0","REGULAR","48",48,NA,-12,-12,0,0,0,0,0,60,"25_23458USM","25_23458USM",36,36,"matching"
25,"45754",2024-07-22,NA,-6046343-07-11,"0","1875692J","01125-004","USF ALLENTOWN","M","C",NA,"23459USM","DSG RCH FF JAR 4/1 GAL","DSALCEDO","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",24,NA,-24,-66,0,0,0,0,0,66,"25_23459USM","25_23459USM",0,0,"matching"
25,"45896",2024-07-23,NA,-6046343-07-11,"0","2100054V","20822-011","USF BRIDGEPORT","M","C",NA,"23459USM","DSG RCH FF JAR 4/1 GAL","DSALCEDO","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",24,NA,-24,-66,0,0,0,0,0,66,"25_23459USM","25_23459USM",0,0,"matching"
25,"46194",2024-07-26,NA,-6046343-07-11,"0","2661308S","31704-023","USF MEMPHIS","M","C",NA,"23459USM","DSG RCH FF JAR 4/1 GAL","JBOWER","R",2024-08-12,2024-08-14,NA,"0","REGULAR","0",18,NA,-18,-66,0,0,0,0,0,66,"25_23459USM","25_23459USM",0,0,"matching"
25,"46206",2024-07-26,NA,-6046343-07-11,"0","14527020","40099-009","SYSCO INDIANA","M","C",NA,"47008SYS","DSG FRCH NTF PP 500/12 GR","JBOWER","Q",2024-08-12,NA,NA,"0","REGULAR","0",36,NA,-36,-101,0,0,0,0,0,101,"25_47008SYS","25_47008SYS",0,0,"matching"
25,"46204",2024-07-26,NA,-6046343-07-11,"0","14527010","40099-009","SYSCO INDIANA","M","C",NA,"71379SYS","DSG RCH BMLK NTF JAR 4/1 GAL","JBOWER","R",2024-08-12,2024-08-14,NA,"0","REGULAR","135",24,NA,-24,-129,0,0,0,0,0,264,"25_71379SYS","25_71379SYS",0,0,"matching"
25,"46272",2024-07-26,NA,-6046343-07-11,"0","23208530","40010-048","SYSCO BARABOO","M","C",NA,"71379SYS","DSG RCH BMLK NTF JAR 4/1 GAL","SBLOCKER","R",2024-08-12,2024-08-14,NA,"0","REGULAR","135",12,NA,-12,-129,0,0,0,0,0,264,"25_71379SYS","25_71379SYS",0,0,"matching"
25,"46040",2024-07-24,NA,-6046343-07-11,"0","2452247995","02686-014","REINHART TRI CITIES","M","C",NA,"71773CSO","SCE TAR NTF JAR 4/1 GAL","JBOWER","R",2024-08-12,NA,NA,"0","REGULAR","27",36,NA,-9,-9,0,0,0,0,0,36,"25_71773CSO","25_71773CSO",27,27,"matching"
25,"46418",2024-07-29,NA,-6046343-07-11,"0","11684","06781-130","K-VA-T FOOD STORES INC","M","VF",NA,"85621HVR","DSG CSR NTF PCH SS 84/1.5 OZ","BNPHILLIPS","1",2024-08-12,2024-08-15,NA,"0","REGULAR","57",19,NA,-19,-494,0,0,0,0,0,551,"25_85621HVR","25_85621HVR",0,0,"matching"
33,"40783",2024-07-23,NA,-6046343-07-11,"0","4511614156","10629-015","GFS BRIGHTON","M","C",NA,"23752GFS","SCE BBQ HNY JUG 2/1 GAL","JEWASHINGT","1",2024-08-12,2024-08-15,NA,"0","REGULAR","0",22,NA,-22,-22,0,0,0,0,0,22,"33_23752GFS","33_23752GFS",0,0,"matching"
34,"27843",2024-07-26,NA,-6046343-07-11,"0","2450156782","10238-002","REINHART LA CROSSE","M","C",NA,"15778CSO","SHTG LRD DEOD BIB 50#","SBLOCKER","6",2024-08-12,NA,NA,"0","REGULAR","0",48,NA,-48,-180,0,0,0,0,0,180,"34_15778CSO","34_15778CSO",0,0,"matching"
34,"27852",2024-07-26,NA,-6046343-07-11,"0","2451685117","10613-002","REINHART CINCIN","M","C",NA,"15778CSO","SHTG LRD DEOD BIB 50#","TBAKER","6",2024-08-12,NA,NA,"0","REGULAR","0",24,NA,-24,-180,0,0,0,0,0,180,"34_15778CSO","34_15778CSO",0,0,"matching"
34,"27842",2024-07-26,NA,-6046343-07-11,"0","2450156783","10238-002","REINHART LA CROSSE","M","C",NA,"22259CSO","SHTG HD FRY AV BLND CUBE 50#","SBLOCKER","6",2024-08-12,NA,NA,"0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"34_22259CSO","34_22259CSO",0,0,"matching"
43,"212",2024-07-29,NA,-6046343-07-11,"0","2900488","20850-001","PFG DOVER","X","VF",NA,"11364WCP","SHTG LRD DEOD 640 BIB 50#","DCOVINGTON","S",2024-08-12,2024-08-13,"Special Order","0","REGULAR","0",12,NA,-12,-12,0,0,0,0,0,12,"43_11364WCP","43_11364WCP",0,0,"matching"
43,"220",2024-07-29,NA,-6046343-07-11,"0","88245","11059-004","PIGGLY WIGGLY (PW)","M","VF",NA,"20608SLF","SPRD 39% SFT NTF BOWL 6/45 OZ","TLEWIS","M",2024-08-12,2024-08-15,NA,"0","REGULAR","138",192,NA,-54,-54,0,0,0,0,0,192,"43_20608SLF","43_20608SLF",138,138,"matching"
55,"67979",2024-07-26,NA,-6046343-07-11,"0","2451926005","10235-001","REINHART SPRINGF","X","C",NA,"15778CSO","SHTG LRD DEOD BIB 50#","JHARDEN","H",2024-08-12,2024-08-14,NA,"0","REGULAR","0",60,NA,-60,-60,0,0,0,0,0,60,"55_15778CSO","55_15778CSO",0,0,"matching"
55,"68008",2024-07-29,NA,-6046343-07-11,"0","2935789U","11428-001","ALLEN FOODS INC","X","C",NA,"18543USM","MAYO LT NTF JAR 4/1 GAL","JHARDEN","S",2024-08-12,2024-08-14,NA,"0","REGULAR","1",24,NA,-23,-23,0,0,0,0,0,24,"55_18543USM","55_18543USM",1,1,"matching"
55,"66932",2024-07-08,NA,-6046343-07-11,"0","2323403","10364-014","PFG FOX RIVER","X","VF",NA,"22235WCP","SHTG FRY HD A/V BLND BIB 50#","JBOWER","H",2024-08-12,2024-08-15,NA,"0","REGULAR","0",24,NA,-24,-43,0,0,0,0,0,43,"55_22235WCP","55_22235WCP",0,0,"matching"
75,"4887",2024-07-26,NA,-6046343-07-11,"0","27977180","40184-069","SYSCO PHOENIX","X","C",NA,"13702SYS","DSG CLTRO LIME LF JAR 2/1 GAL","SBLOCKER","S",2024-08-12,2024-08-12,"B/T order is coming on same date to avoid shortages. Please move order out.","0","REGULAR","0",20,NA,-20,-20,0,0,0,0,0,20,"75_13702SYS","75_13702SYS",0,0,"matching"
75,"4994",2024-07-29,NA,-6046343-07-11,"0","3028083M","00402-018","USF LAS VEGAS","X","VF",NA,"22163SCR","SCE BBQ CHPTL HNY JUG 2/1 GAL","RPLUNKETT","S",2024-08-12,2024-08-12,"B/T order is coming on same date to avoid shortages. Please move order out.","0","REGULAR","0",44,NA,-44,-44,0,0,0,0,0,44,"75_22163SCR","75_22163SCR",0,0,"matching"
75,"4964",2024-07-29,NA,-6046343-07-11,"0","20845960","40188-035","SYSCO SACRAM","B","C",NA,"72802SYS","BS BF FLVR SQ PAIL 25#","RDIAZ","6",2024-08-12,2024-08-22,"Overselling 151%. Purchase order is coming on 8/21.","0","REGULAR","0",16,NA,-16,-16,0,0,0,0,0,16,"75_72802SYS","75_72802SYS",0,0,"matching"
208,"40675",2024-07-19,NA,-6046343-07-11,"0","685154","07737-071","BEK OKC","B","C",NA,"11543BKE","BS CHKN PST NTF 12/1#","YVILLEGAS","1",2024-08-12,2024-08-19,NA,"0","REGULAR","30",110,NA,-80,-91,0,0,0,0,0,121,"208_11543BKE","208_11543BKE",30,30,"matching"
208,"41061",2024-07-26,NA,-6046343-07-11,"0","195547","31688-105","BEK DFW","X","VF","YES","23480SCR","SCE WNG GRLC PARM 96/1.25 OZ","YVILLEGAS","R",2024-08-12,2024-08-20,"Deck 84 capacity","0","REGULAR","0",10,NA,-10,-340,0,0,0,0,0,340,"208_23480SCR","208_23480SCR",0,0,"matching"
25,"46554",2024-07-30,NA,-6046343-07-11,"0","28846850","40058-008","SYSCO DETROIT","B","C",NA,"71462SYS","BS LOBSTER NTF 6/1#","DSALCEDO","S",2024-08-14,2024-08-15,NA,"0","REGULAR","43",15,NA,-12,-12,0,0,0,0,0,55,"25_71462SYS","25_71462SYS",3,3,"matching"
25,"45922",2024-07-23,NA,-6046343-07-11,"0","8268317","34562-002","SYSCO MISSI/TORONTO    CA","M","C",NA,"19815SYC","DSG BLUCHS NTF JAR 2/3.78 L","KROGERS","R",2024-08-14,2024-08-17,NA,"0","REGULAR","11",63,NA,-63,-178,0,0,0,0,0,189,"25_19815SYC","25_19815SYC",0,0,"matching"
25,"46314",2024-07-29,NA,-6046343-07-11,"0","2815321","34563-002","SYSCO FS CNTRL ONTARIO CA","M","C",NA,"19815SYC","DSG BLUCHS NTF JAR 2/3.78 L","KROGERS","R",2024-08-14,2024-08-17,NA,"0","REGULAR","11",42,NA,-42,-178,0,0,0,0,0,189,"25_19815SYC","25_19815SYC",0,0,"matching"
25,"46465",2024-07-30,NA,-6046343-07-11,"0","4511642754","10629-452","GFS CLAY CULVERS","M","C","YES","20621CVR","DSG HNYMUST NTF CUP 120/1.9 OZ","JEWASHINGT","M",2024-08-14,2024-08-14,NA,"0","REGULAR","0",98,NA,-98,-168,0,0,0,0,0,168,"25_20621CVR","25_20621CVR",0,0,"matching"
25,"46494",2024-07-30,NA,-6046343-07-11,"0","4511644170","20308-106","GFS SHEPH KY CULVERS","M","C","YES","20621CVR","DSG HNYMUST NTF CUP 120/1.9 OZ","DSALCEDO","M",2024-08-14,2024-08-14,NA,"0","REGULAR","0",70,NA,-70,-168,0,0,0,0,0,168,"25_20621CVR","25_20621CVR",0,0,"matching"
25,"46911",2024-08-05,NA,-6046343-07-11,"0","04388770","34424-003","SYSCO SERDC ALACHUA","M","C","YES","23119NWN","DSG ITAL LT PCH 60/1.5 OZ","OLOPEZ","Q",2024-08-14,2024-08-16,NA,"0","REGULAR","0",24,NA,-24,-24,0,0,0,0,0,24,"25_23119NWN","25_23119NWN",0,0,"matching"
25,"46192",2024-07-26,NA,-6046343-07-11,"0","2659276B","04085-024","USF CAROLINAS","M","C",NA,"23429CFL","DSG RCH BMLK JAR 4/1 GAL","RKARR","R",2024-08-14,2024-08-16,NA,"0","REGULAR","0",36,NA,-36,-72,0,0,0,0,0,72,"25_23429CFL","25_23429CFL",0,0,"matching"
25,"46214",2024-07-26,NA,-6046343-07-11,"0","2672585O","30513-005","USF MANASSAS","M","C",NA,"23429CFL","DSG RCH BMLK JAR 4/1 GAL","KROGERS","R",2024-08-14,2024-08-16,NA,"0","REGULAR","0",24,NA,-24,-72,0,0,0,0,0,72,"25_23429CFL","25_23429CFL",0,0,"matching"
25,"46216",2024-07-26,NA,-6046343-07-11,"0","2677173V","27629-022","USF INDIANAPOLIS","M","C",NA,"23429CFL","DSG RCH BMLK JAR 4/1 GAL","JBOWER","R",2024-08-14,2024-08-16,NA,"0","REGULAR","0",12,NA,-12,-72,0,0,0,0,0,72,"25_23429CFL","25_23429CFL",0,0,"matching"
25,"46478",2024-07-30,NA,-6046343-07-11,"0","3176252G","08864-001","USF NORWICH","M","C",NA,"23432USM","DSG BLUCHS CHNK JAR 4/1 GAL","TBAKER","R",2024-08-14,2024-08-14,NA,"0","REGULAR","271",24,NA,-5,-5,0,0,0,0,0,276,"25_23432USM","25_23432USM",19,19,"matching"
25,"45755",2024-07-22,NA,-6046343-07-11,"0","1875712J","01125-004","USF ALLENTOWN","M","C",NA,"23435USM","DSG HNY MUST PCRN JAR 4/1 GAL","DSALCEDO","R",2024-08-14,2024-08-20,NA,"0","REGULAR","0",12,NA,-12,-96,0,0,0,0,0,96,"25_23435USM","25_23435USM",0,0,"matching"
25,"46192",2024-07-26,NA,-6046343-07-11,"0","2659276B","04085-024","USF CAROLINAS","M","C",NA,"23435USM","DSG HNY MUST PCRN JAR 4/1 GAL","RKARR","R",2024-08-14,2024-08-20,NA,"0","REGULAR","0",36,NA,-36,-96,0,0,0,0,0,96,"25_23435USM","25_23435USM",0,0,"matching"
25,"46462",2024-07-30,NA,-6046343-07-11,"0","3163748E","24115-003","USF GREENSBURG","M","C",NA,"23435USM","DSG HNY MUST PCRN JAR 4/1 GAL","DSALCEDO","R",2024-08-14,2024-08-20,NA,"0","REGULAR","0",24,NA,-24,-96,0,0,0,0,0,96,"25_23435USM","25_23435USM",0,0,"matching"
25,"45755",2024-07-22,NA,-6046343-07-11,"0","1875712J","01125-004","USF ALLENTOWN","M","C",NA,"23445USM","DSG CSR ROMANO JAR 4/1 GAL","DSALCEDO","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-132,0,0,0,0,0,132,"25_23445USM","25_23445USM",0,0,"matching"
25,"45897",2024-07-23,NA,-6046343-07-11,"0","2100064V","20822-011","USF BRIDGEPORT","M","C",NA,"23445USM","DSG CSR ROMANO JAR 4/1 GAL","DSALCEDO","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-132,0,0,0,0,0,132,"25_23445USM","25_23445USM",0,0,"matching"
25,"46192",2024-07-26,NA,-6046343-07-11,"0","2659276B","04085-024","USF CAROLINAS","M","C",NA,"23445USM","DSG CSR ROMANO JAR 4/1 GAL","RKARR","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",60,NA,-60,-132,0,0,0,0,0,132,"25_23445USM","25_23445USM",0,0,"matching"
25,"46216",2024-07-26,NA,-6046343-07-11,"0","2677173V","27629-022","USF INDIANAPOLIS","M","C",NA,"23445USM","DSG CSR ROMANO JAR 4/1 GAL","JBOWER","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",24,NA,-24,-132,0,0,0,0,0,132,"25_23445USM","25_23445USM",0,0,"matching"
25,"46462",2024-07-30,NA,-6046343-07-11,"0","3163748E","24115-003","USF GREENSBURG","M","C",NA,"23445USM","DSG CSR ROMANO JAR 4/1 GAL","DSALCEDO","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-132,0,0,0,0,0,132,"25_23445USM","25_23445USM",0,0,"matching"
25,"46462",2024-07-30,NA,-6046343-07-11,"0","3163748E","24115-003","USF GREENSBURG","M","C",NA,"23450USH","DSG CSR JAR 4/1 GAL","DSALCEDO","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-12,0,0,0,0,0,12,"25_23450USH","25_23450USH",0,0,"matching"
25,"46192",2024-07-26,NA,-6046343-07-11,"0","2659276B","04085-024","USF CAROLINAS","M","C",NA,"23451USM","DSG ITAL CRM JAR 4/1 GAL","RKARR","R",2024-08-14,NA,NA,"0","REGULAR","0",36,NA,-36,-72,0,0,0,0,0,72,"25_23451USM","25_23451USM",0,0,"matching"
25,"46478",2024-07-30,NA,-6046343-07-11,"0","3176252G","08864-001","USF NORWICH","M","C",NA,"23451USM","DSG ITAL CRM JAR 4/1 GAL","TBAKER","R",2024-08-14,NA,NA,"0","REGULAR","0",24,NA,-24,-72,0,0,0,0,0,72,"25_23451USM","25_23451USM",0,0,"matching"
25,"46192",2024-07-26,NA,-6046343-07-11,"0","2659276B","04085-024","USF CAROLINAS","M","C",NA,"23459USM","DSG RCH FF JAR 4/1 GAL","RKARR","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",24,NA,-24,-36,0,0,0,0,0,36,"25_23459USM","25_23459USM",0,0,"matching"
25,"46216",2024-07-26,NA,-6046343-07-11,"0","2677173V","27629-022","USF INDIANAPOLIS","M","C",NA,"23459USM","DSG RCH FF JAR 4/1 GAL","JBOWER","R",2024-08-14,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-36,0,0,0,0,0,36,"25_23459USM","25_23459USM",0,0,"matching"
203,"30573",2024-07-30,NA,-6046343-07-11,"0","50124267","02911-090","IFH HICKORY KFC","X","C","YES","23089KFC","SCE DIP CUP 300-7/8 OZ","RKARR","1",2024-08-14,NA,NA,"0","REGULAR","0",252,NA,-252,-441,0,0,0,0,0,441,"203_23089KFC","203_23089KFC",0,0,"matching"
203,"30575",2024-07-30,NA,-6046343-07-11,"0","85502467","02911-088","IFH FLORENCE KFC","X","C","YES","23089KFC","SCE DIP CUP 300-7/8 OZ","RKARR","1",2024-08-14,NA,NA,"0","REGULAR","0",189,NA,-189,-441,0,0,0,0,0,441,"203_23089KFC","203_23089KFC",0,0,"matching"
25,"46468",2024-07-30,NA,-6046343-07-11,"0","4511643103","35313-016","GFS PLANT CITY","X","C",NA,"23863GFS","SCE CHIX JUG 2/1 GAL","DCOVINGTON","6",2024-08-14,2024-08-20,NA,"0","REGULAR","0",128,NA,-128,-145,0,0,0,0,0,145,"25_23863GFS","25_23863GFS",0,0,"matching"
33,"40745",2024-07-22,NA,-6046343-07-11,"0","1855413Y","11876-032","USF CHICAGO","M","C",NA,"22491USM","SCE GOCHUJANG SWT CHILI 2/1GAL","JBOWER","1",2024-08-14,2024-08-16,NA,"0","REGULAR","0",66,NA,-66,-66,0,0,0,0,0,66,"33_22491USM","33_22491USM",0,0,"matching"
33,"40896",2024-07-29,NA,-6046343-07-11,"0","A03906","11409-037","UPPER LAKES CLOQUET","X","VF","YES","23480SCR","SCE WNG GRLC PARM 96/1.25 OZ","OLOPEZ","S",2024-08-14,2024-08-14,NA,"0","REGULAR","0",10,NA,-10,-13,0,0,0,0,0,13,"33_23480SCR","33_23480SCR",0,0,"matching"
33,"40896",2024-07-29,NA,-6046343-07-11,"0","A03906","11409-037","UPPER LAKES CLOQUET","X","VF",NA,"85646HVR","DSG FRCH NTF JAR SS 4/1 GAL","OLOPEZ","S",2024-08-14,2024-08-14,NA,"0","REGULAR","0",12,NA,-12,-12,0,0,0,0,0,12,"33_85646HVR","33_85646HVR",0,0,"matching"
